AnoAtendimento;TrimestreAtendimento;MesAtendimento;DataAtendimento;CodigoRegiao;Regiao;UF;CodigoTipoAtendimento;CodigoAssunto;GrupoAssunto;CodigoProblema;GrupoProblema;SexoConsumidor;FaixaEtariaConsumidor;TipoFornecedor;RazaoSocialSindec;NomeFantasiaSindec
2015;1;2;2015-02-09 17:02:15.000;1;Norte;TO;2;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);102;Problemas com Garantia de Produtos;M;entre 31 a 40 anos;1;CLIMOCAR AR CONDICIONADO PARA VEICULOS LTDA - ME;CLIMOCAR AR CONDICIONADO PARA VEICULOS LTDA - ME
2015;1;2;2015-02-05 18:02:01.000;1;Norte;TO;6;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);102;Problemas com Garantia de Produtos;M;entre 31 a 40 anos;1;CLIMOCAR AR CONDICIONADO PARA VEICULOS LTDA - ME;CLIMOCAR AR CONDICIONADO PARA VEICULOS LTDA - ME
2015;1;2;2015-02-10 10:50:25.000;1;Norte;AP;6;120;Móveis;120;Problemas com Cobrança;F;entre 31 a 40 anos;1;DOMESTILAR LTDA;CASA - CAS
2015;1;1;2015-01-30 13:21:17.000;3;Sudeste;MG;6;255;Serviços de Serralheria ( Portão, Grades, Janelas, Etc. );185;Vício ou Má Qualidade de Produto ou Serviço;M;entre 61 a 70 anos;1;ART VISUAL LUMINOSOS LTDA;ART VISUAL
2015;1;3;2015-03-25 11:42:52.000;5;Centro-oeste;GO;6;72;Leasing;248;Problemas com SAC;F;entre 21 a 30 anos;1;BANCO MERCANTIL DO BRASIL SA;PLATAFORMA EMPRESAS MG
2015;1;2;2015-02-06 09:29:08.000;5;Centro-oeste;GO;6;76;Outros Contratos;56;Problemas com Contrato;F;mais de 70 anos;1;BANCO ITAU;AGENCIA DE ANAPOLIS
2015;1;3;2015-03-20 10:00:27.000;5;Centro-oeste;GO;6;76;Outros Contratos;55;Problemas na Oferta;M;entre 31 a 40 anos;1;BANCO ITAU;AGENCIA DE ANAPOLIS
2015;1;3;2015-03-17 17:18:13.000;3;Sudeste;MG;6;95;Aparelho de Som;260;Risco à Saúde e Segurança / Acidente de Consumo;M;entre 51 a 60 anos;1;M.K ELETRODOMESTICOS MONDIAL S.A;
2015;1;1;2015-01-29 08:46:35.000;5;Centro-oeste;MT;9;146;Televisão / Aparelho DVD / Filmadora;102;Problemas com Garantia de Produtos;F;entre 31 a 40 anos;1;MUNDIAL ELETRO- PORTATEIS LTDA;COMERCIAL MONDIAL
2015;1;1;2015-01-08 16:52:23.000;3;Sudeste;RJ;6;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);260;Risco à Saúde e Segurança / Acidente de Consumo;F;entre 41 a 50 anos;1;MONDIAL ELETRODOMESTICOS LTDA;MONDIAL ELETRODOMESTICOS LTDA
2015;1;3;2015-03-02 10:44:15.000;5;Centro-oeste;DF;6;71;Venda Programada;47;Problemas na Oferta;F;entre 51 a 60 anos;1;DECOLAR.COM LTDA;DECOLAR.COM
2015;1;1;2015-01-21 18:10:26.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );184;Problemas com Contrato;M;entre 21 a 30 anos;1;ERIC FABIANO ARLINDO ASSESSORIA EMPRESARIAL;ACCORD COMPANY ASSESSORIA
2015;1;2;2015-02-05 13:54:01.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );184;Problemas com Contrato;M;entre 51 a 60 anos;1;ERIC FABIANO ARLINDO ASSESSORIA EMPRESARIAL;ACCORD COMPANY CONSULTORIA FINANCEIRA
2015;1;2;2015-02-09 10:01:28.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );184;Problemas com Contrato;M;entre 31 a 40 anos;1;PLENA REABILITACAO DE CREDITO LTDA;PLENA REABILITACAO DE CREDITO
2015;1;1;2015-01-20 10:28:38.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;entre 21 a 30 anos;1;NOTA FISCAL PAULISTA;
2015;1;3;2015-03-13 12:02:42.000;3;Sudeste;ES;3;63;Financeira;28;Problemas com Cobrança;F;mais de 70 anos;1;LOSANGO PROMOCOES DE VENDAS LTDA;LOSANGO
2015;1;1;2015-01-23 14:54:38.000;3;Sudeste;SP;3;146;Televisão / Aparelho DVD / Filmadora;115;Problemas com Desistência de Compra ou Contratação;M;entre 31 a 40 anos;1;B2W COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM/SUBMARINO/SHOPTIME/SOUBARATO
2015;1;2;2015-02-23 09:22:04.000;3;Sudeste;RJ;3;92;Eletrodomésticos Linha Branca;116;Problemas com Contrato;M;entre 41 a 50 anos;1;B2W-AMERICANAS.COM SHOPTIME SUBMARINO BLOCKBUSTER;B2W AMERICANAS.COM SHOPTIME SUBMARINO BLOCKBUSTER
2015;1;1;2015-01-19 14:40:49.000;5;Centro-oeste;DF;3;284;Plano de Saúde;148;Problemas com Contrato;F;entre 31 a 40 anos;1;GOLDEN CROSS ASSISTENCIA INTERNACIONAL DE SAUDE LTDA.;NULL
2015;1;3;2015-03-24 09:21:01.000;3;Sudeste;SP;6;186;Telefonia Fixa;123;Vício ou Má Qualidade de Produto ou Serviço;M;mais de 70 anos;1;TELEFONICA BRASIL S.A.;GRUPO VIVO/TELEFÔNICA
2015;1;2;2015-02-10 15:22:44.000;2;Nordeste;RN;6;92;Eletrodomésticos Linha Branca;105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 21 a 30 anos;1;PONTO FORT REFRIGERAÇÃO- ASSISTÊNCIA TÉCNICA;PONTO FORTE REFRIGERAÇAO
2015;1;1;2015-01-06 14:33:37.000;3;Sudeste;MG;3;286;Plano Odontológico;181;Problemas com Contrato;F;Nao Informada;1;SOSAUDE ASSISTENCIA MEDICO HOSPITALAR LTDA;SO SAUDE ASSISTENCIA MEDICO HOSPITALAR
2015;1;1;2015-01-22 16:10:47.000;5;Centro-oeste;GO;6;55;Cartão de Loja;54;Problemas com Contrato;M;entre 51 a 60 anos;1;VIA VAREJO S/A;LOJAS FISICAS CASAS BAHIA / PONTO FRIO
2015;1;3;2015-03-09 09:43:03.000;4;Sul;PR;2;92;Eletrodomésticos Linha Branca;111;Problemas na Oferta;F;Nao Informada;1;VIA VAREJO S/A - RECLAMAÇÕES AOP;PONTO FRIO E CASAS BAHIA (LOJAS FISICAS)
2015;1;3;2015-03-25 13:43:10.000;3;Sudeste;MG;3;259;TV por Assinatura;194;Problemas com Cobrança;F;Nao Informada;1;SKY BRASIL SERVICOS LTDA;SKY
2015;1;2;2015-02-26 14:07:30.000;1;Norte;AP;9;140;Eletroeletrônico Importado;102;Problemas com Garantia de Produtos;F;entre 41 a 50 anos;1;DOMESTILAR LTDA;DOMESTILAR
2015;1;3;2015-03-17 10:41:38.000;3;Sudeste;MG;3;284;Plano de Saúde;148;Problemas com Contrato;F;entre 61 a 70 anos;1;TODOS EMPREENDIMENTOS LTDA;CARTAO DE TODOS
2015;1;1;2015-01-08 10:28:49.000;2;Nordeste;AL;9;284;Plano de Saúde;153;Problemas com Contrato;F;Nao Informada;1;SUL AMERICA SEGURO SAUDE S.A.;SULAMERICA SAUDE
2015;1;3;2015-03-30 10:12:17.000;1;Norte;AP;9;96;Televisão / Aparelho DVD / Filmadora;102;Problemas com Garantia de Produtos;F;entre 61 a 70 anos;1;R.M.N. OMURA - ME;ASSISTENCIA TECNICA OMURA
2015;1;3;2015-03-02 15:31:24.000;3;Sudeste;SP;3;264;Automóvel - Locação / Assistência Automobilística ( Clube do Automóvel, Etc. ) / Auto Escola;184;Problemas com Contrato;F;entre 21 a 30 anos;1;CENTRO DE FORMACAO DE CONDUTORES B REIS DOS REIS LTDA ME;C.F.C. B ITINGUCU II/AUTO ESCOLA REI DOS REIS
2015;1;1;2015-01-27 15:56:58.000;5;Centro-oeste;GO;6;54;Cartão de Crédito;60;Vício ou Má Qualidade de Produto ou Serviço;F;entre 21 a 30 anos;1;REGIA COMERCIO DE INFORMATICA LTDA;LOJA LG BURITI SHOPPING
2015;1;3;2015-03-05 09:08:33.000;2;Nordeste;PE;9;134;Produto de Uso Pessoal ( Barbeador, Depilador, Secador, Outros );102;Problemas com Garantia de Produtos;M;entre 31 a 40 anos;1;MK ELETRODOMÉSTICOS MONDIAL LTDA;MK MONDIAL - FABRICANTE
2015;1;1;2015-01-13 14:01:11.000;2;Nordeste;CE;3;235;Curso de Línguas;194;Problemas com Cobrança;M;entre 41 a 50 anos;1;MACEDO RIBEIRO LINGUAS ESTRANGEIRAS LTDA-ME;CNA FATIMA
2015;1;3;2015-03-03 18:04:25.000;4;Sul;SC;3;235;Curso de Línguas;194;Problemas com Cobrança;F;entre 61 a 70 anos;1;PRODED CURSOS DE IDIOMAS LTDA-ME;WISE UP FLORIANOPOLIS
2015;1;3;2015-03-30 10:51:57.000;3;Sudeste;MG;7;132;Vestuário ( Calçado / Roupa );109;Problemas na Oferta;M;Nao Informada;1;MS STORE ROUPAS E ACESSÓRIOS EIRELI;MS STORE
2015;1;2;2015-02-05 13:58:20.000;3;Sudeste;SP;3;259;TV por Assinatura;194;Problemas com Cobrança;M;entre 41 a 50 anos;1;SKY BRASIL SERVIÇOS LTDA;SKY
2015;1;1;2015-01-29 08:54:09.000;3;Sudeste;MG;6;279;Internet (Serviços);183;Vício ou Má Qualidade de Produto ou Serviço;M;Nao Informada;1;CLARO S.A.;CLARO - INTERNET MÓVEL E TELEFONIA MÓVEL
2015;1;3;2015-03-25 10:23:25.000;5;Centro-oeste;MS;3;279;Internet (Serviços);255;Problemas com SAC;F;entre 41 a 50 anos;1;CLARO S.A.;CLARO  [MATRIZ]
2015;1;2;2015-02-04 13:58:26.000;2;Nordeste;AL;3;279;Internet (Serviços);183;Vício ou Má Qualidade de Produto ou Serviço;F;Nao Informada;1;CLARO S.A.;CLARO
2015;1;3;2015-03-06 08:48:48.000;3;Sudeste;MG;2;63;Financeira;217;Problemas com Cobrança;F;entre 51 a 60 anos;1;BANCO VOTORANTIM S.A.;BV FINANCEIRA
2015;1;1;2015-01-07 13:50:41.000;3;Sudeste;SP;3;63;Financeira;217;Problemas com Cobrança;M;entre 61 a 70 anos;1;BANCO VOTORANTIM S.A;BANCO VOTORANTIM
2015;1;3;2015-03-06 16:16:10.000;3;Sudeste;RJ;3;63;Financeira;217;Problemas com Cobrança;F;entre 51 a 60 anos;1;BANCO VOTORANTIM S.A.;
2015;1;2;2015-02-19 14:34:42.000;4;Sul;SC;6;98;Artigos de Enxoval ( Cama / Mesa e Banho );105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 61 a 70 anos;1;A. ANGELONI & CIA. LTDA.;SUPERMERCADOS ANGELONI
2015;1;2;2015-02-27 11:08:40.000;4;Sul;PR;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;entre 41 a 50 anos;1;BRITÂNIA ELETRODOMÉSTICOS S/A - AOP;BRITÂNIA ELETROD. - GRUPO BRITANIA PHILCO DIAMOND
2015;1;1;2015-01-14 11:43:53.000;4;Sul;PR;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;M;entre 61 a 70 anos;1;CORUJAO COMERCIO DE AUTOMOVEIS LTDA;CORUJAO COMERCIO DE AUTOMOVEIS LTDA
2015;1;2;2015-02-02 16:03:36.000;4;Sul;PR;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;Nao Informada;1;HOSPITAL SANTA CRUZ;
2015;1;2;2015-02-19 17:40:34.000;1;Norte;TO;6;53;Banco comercial;250;Problemas com Cobrança;F;entre 31 a 40 anos;1;BANCO BOM SUCESSO;BOM SUCESSO
2015;1;3;2015-03-04 14:53:16.000;2;Nordeste;SE;9;120;Móveis;107;Problemas na Entrega de Produtos;F;entre 61 a 70 anos;1;LOJAS KD MÓVEIS;
2015;1;2;2015-02-11 12:13:47.000;3;Sudeste;SP;2;284;Plano de Saúde;235;Problemas com SAC;F;entre 41 a 50 anos;1;SAO FRANCISCO SIST. SAUDE SOC. EMP. LTDA;SÃO FRANCISCO SAÚDE
2015;1;3;2015-03-04 09:00:19.000;5;Centro-oeste;GO;6;284;Plano de Saúde;221;Problemas com Contrato;M;entre 41 a 50 anos;1;SAO FRANCISCO SISTEMAS DE SAUDE SOC. EMP. LTDA;
2015;1;1;2015-01-21 12:54:08.000;3;Sudeste;SP;2;129;Carros;102;Problemas com Garantia de Produtos;M;Nao Informada;1;GRACIANO R AFFONSO S A VEICULOS;GRACIANO CHEVROLET
2015;1;3;2015-03-17 08:28:07.000;5;Centro-oeste;MS;9;129;Carros;102;Problemas com Garantia de Produtos;M;entre 41 a 50 anos;1;VOLVO DO BRASIL VEICULOS LTDA;VOLVO DO BRASIL
2015;1;2;2015-02-02 16:38:54.000;3;Sudeste;RJ;3;259;TV por Assinatura;183;Vício ou Má Qualidade de Produto ou Serviço;M;entre 41 a 50 anos;1;CLARO S.A.;CLARO
2015;1;3;2015-03-13 11:54:04.000;3;Sudeste;SP;3;259;TV por Assinatura;255;Problemas com SAC;M;entre 61 a 70 anos;1;CLARO S/A;CLARO MOVEL, FIXO, EMBRATEL E CLARO TV
2015;1;2;2015-02-10 09:17:19.000;5;Centro-oeste;MT;6;259;TV por Assinatura;205;Problemas Diversos com Produtos e Serviços;M;entre 31 a 40 anos;1;CLARO S/A;CLARO S/A
2015;1;2;2015-02-24 08:59:13.000;5;Centro-oeste;GO;6;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );251;Problemas com SAC;F;entre 31 a 40 anos;1;UNIÃO NACIONAL E INTERNACIONAL DE ESTUDANTES;UNIE
2015;1;1;2015-01-21 08:06:33.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );184;Problemas com Contrato;F;entre 41 a 50 anos;1;OLX ATIVIDADES DE INTERNET LTDA;OLX
2015;1;2;2015-02-25 09:27:49.000;3;Sudeste;SP;2;132;Vestuário ( Calçado / Roupa );105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 31 a 40 anos;1;SINHA NOIVAS E CONVIDADOS;SINHA NOIVAS E CONVIDADOS
2015;1;3;2015-03-05 16:17:16.000;3;Sudeste;ES;10;63;Financeira;32;Problemas com Cobrança;M;entre 31 a 40 anos;1;BANCO VORANTIM S.A.;BANCO VOTORANTIM
2015;1;2;2015-02-10 09:48:54.000;3;Sudeste;SP;3;63;Financeira;217;Problemas com Cobrança;F;entre 51 a 60 anos;1;BANCO VOTORANTIM SA;
2015;1;1;2015-01-30 13:14:49.000;3;Sudeste;MG;3;63;Financeira;32;Problemas com Cobrança;M;entre 61 a 70 anos;1;BANCO VOTORANTIM S.A.;BANCO VOTORANTIM
2015;1;2;2015-02-06 09:11:18.000;3;Sudeste;MG;6;63;Financeira;247;Problemas com SAC;M;entre 21 a 30 anos;1;BANCO VOTORANTIM S.A.;BV CARTOES
2015;1;3;2015-03-03 16:10:26.000;4;Sul;SC;6;63;Financeira;28;Problemas com Cobrança;F;entre 61 a 70 anos;1;LOSANGO PROMOÇÕES DE VENDAS LTDA;LOSANGO
2015;1;2;2015-02-19 16:15:37.000;3;Sudeste;SP;2;63;Financeira;28;Problemas com Cobrança;M;Nao Informada;1;LOSANGO PROMOÇÕES DE VENDAS LTDA;LOSANGO
2015;1;1;2015-01-19 11:14:06.000;3;Sudeste;SP;6;102;Microcomputador / Produtos de Informática;107;Problemas na Entrega de Produtos;M;Nao Informada;1;B2W COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM/SUBMARINO/SHOPTIME/SOUBARATO
2015;1;1;2015-01-24 07:50:13.000;3;Sudeste;SP;3;112;Brinquedos;107;Problemas na Entrega de Produtos;M;entre 21 a 30 anos;1;B2W COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM/SUBMARINO/SHOPTIME/SOUBARATO
2015;1;1;2015-01-08 17:07:39.000;3;Sudeste;MG;6;112;Brinquedos;107;Problemas na Entrega de Produtos;F;entre 41 a 50 anos;1;B2W - COMPANHIA GLOBAL DO VAREJO;SUBMARINO S/A
2015;1;3;2015-03-13 10:21:54.000;3;Sudeste;SP;3;259;TV por Assinatura;189;Problemas com Contrato;M;entre 41 a 50 anos;1;TELEFONICA BRASIL S/A;VIVO/TELEFÔNICA
2015;1;1;2015-01-28 09:00:07.000;5;Centro-oeste;MS;9;284;Plano de Saúde;208;Problemas com Cobrança;M;entre 31 a 40 anos;1;SAO FRANCISCO SISTEMAS DE SAUDE SOCIEDADE EMPRESARIA LIMITADA;SÃO FRANCISCO SAUDE
2015;1;3;2015-03-25 14:37:07.000;4;Sul;SC;6;92;Eletrodomésticos Linha Branca;105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 51 a 60 anos;1;MUELLER FOGOES LTDA;MUELLER
2015;1;1;2015-01-16 12:57:36.000;1;Norte;AM;6;244;Hospedagem ( Hotel, Pousada, Chalé, Albergue, Etc. );255;Problemas com SAC;F;entre 61 a 70 anos;1;DECOLAR. COM LTDA.;DECOLAR. COM LTDA.
2015;1;1;2015-01-13 15:10:36.000;3;Sudeste;MG;3;63;Financeira;250;Problemas com Cobrança;M;mais de 70 anos;1;BANCO CETELEM S/A;
2015;1;1;2015-01-26 15:16:43.000;3;Sudeste;MG;9;63;Financeira;250;Problemas com Cobrança;M;entre 51 a 60 anos;1;BANCO CETELEM S/A;
2015;1;2;2015-02-20 13:18:39.000;3;Sudeste;MG;3;63;Financeira;250;Problemas com Cobrança;M;entre 61 a 70 anos;1;BANCO CETELEM S/A;
2015;1;1;2015-01-08 14:46:10.000;3;Sudeste;MG;3;63;Financeira;250;Problemas com Cobrança;F;mais de 70 anos;1;BANCO CETELEM S/A;
2015;1;2;2015-02-04 09:51:12.000;3;Sudeste;RJ;6;64;Empresa Privada / Montepio Pecúlio (Não Relativos ao Valor de Resgate);28;Problemas com Cobrança;F;até 20 anos;1;CENTRO BRASILEIRO DE CURSOS;CEBRAC
2015;1;2;2015-02-03 14:45:07.000;5;Centro-oeste;DF;11;3;Restaurante / Fast Food ( Refeições / Sanduíches Servidos Pelo Local );3;Vício ou Má Qualidade de Produto ou Serviço;N;Nao se aplica;1;FEDULO COMERCIO DE ALIMENTOS EIRELI - ME;SALSALUTE
2015;1;3;2015-03-31 15:21:16.000;3;Sudeste;SP;2;76;Outros Contratos;28;Problemas com Cobrança;F;entre 21 a 30 anos;1;SPE WGSA 02 EMP. IMOBILIARIOS S/A;SPE WGSA 02 EMP. IMOBILIARIOS S/A
2015;1;3;2015-03-20 18:45:03.000;5;Centro-oeste;GO;6;63;Financeira;27;Problemas com Contrato;M;entre 21 a 30 anos;1;VIA VAREJO S.A;LOJAS FÍSICAS PONTO FRIO / CASAS BAHIA
2015;1;2;2015-02-03 12:45:49.000;5;Centro-oeste;GO;6;63;Financeira;27;Problemas com Contrato;F;entre 31 a 40 anos;1;VIA VAREJO S.A;LOJAS FÍSICAS PONTO FRIO / CASAS BAHIA
2015;1;1;2015-01-16 14:52:07.000;2;Nordeste;BA;9;72;Leasing;27;Problemas com Contrato;M;Nao Informada;1;BANCO GMAC S.A.;BANCO GM
2015;1;3;2015-03-31 15:23:17.000;3;Sudeste;ES;3;72;Leasing;27;Problemas com Contrato;M;entre 41 a 50 anos;1;BANCO GMAC S.A.;BANCO GMAC S/A
2015;1;3;2015-03-16 15:52:15.000;3;Sudeste;SP;3;229;Cartões de Descontos;180;Problemas na Oferta;F;Nao Informada;1;LAMS - CARTAO DE DESCONTO EIRELI - EPP;CARTÃO DE TODOS
2015;1;2;2015-02-11 11:51:19.000;5;Centro-oeste;DF;2;132;Vestuário ( Calçado / Roupa );115;Problemas com Desistência de Compra ou Contratação;M;Nao Informada;1;PINHEIRO COMÉRCIO DE CALÇADOS LTDA - ME;FREE CENTER CALÇADOS
2015;1;3;2015-03-27 10:27:48.000;2;Nordeste;AL;9;92;Eletrodomésticos Linha Branca;105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 51 a 60 anos;1;S. M. DA SILVA SERVICOS E TECNOLOGIA - ME;S M PECAS E SERVICOS ESPECIALIZADOS
2015;1;3;2015-03-12 15:01:50.000;3;Sudeste;MG;2;4;Açougue e Peixarias ( Produtos Crus Vendidos Neste Local );14;Risco à Saúde e Segurança / Acidente de Consumo;F;entre 41 a 50 anos;1;COMPANHIA DE SANEAMENTO DE MINAS GERAIS;COPASA
2015;1;3;2015-03-10 13:20:03.000;4;Sul;RS;6;259;TV por Assinatura;255;Problemas com SAC;F;entre 51 a 60 anos;1;CLARO S.A.;CLARO OPERADORA
2015;1;1;2015-01-23 11:10:56.000;3;Sudeste;SP;3;132;Vestuário ( Calçado / Roupa );105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 51 a 60 anos;1;NIKE DO BRASIL COMERCIO E PARTICIPACOES LTDA;
2015;1;2;2015-02-19 09:23:28.000;3;Sudeste;MG;6;63;Financeira;247;Problemas com SAC;F;entre 61 a 70 anos;1;BANCO VOTORANTIM S.A.;BV CARTOES
2015;1;2;2015-02-13 09:46:58.000;4;Sul;RS;6;63;Financeira;217;Problemas com Cobrança;M;entre 61 a 70 anos;1;BANCO VOTORANTIM S.A.;BANCO VOTORANTIM
2015;1;2;2015-02-04 15:58:55.000;5;Centro-oeste;GO;6;55;Cartão de Loja;216;Problemas com Cobrança;F;mais de 70 anos;1;BANCO CSF S/A;(BANCO CARREFOUR / CARTÃO CARREFOUR)
2015;1;1;2015-01-12 13:10:39.000;5;Centro-oeste;GO;6;73;Estabelecimento / Loja - Compra a Prazo;230;Problemas com Cobrança;F;mais de 70 anos;1;CLOVIS FERREIRA COELHO ME;ART MOVEIS E DECORACOES
2015;1;3;2015-03-02 16:57:05.000;1;Norte;TO;6;259;TV por Assinatura;194;Problemas com Cobrança;M;entre 21 a 30 anos;1;SKY BRASIL SERVIÇOS LTDA;TV SKY
2015;1;1;2015-01-19 14:05:14.000;3;Sudeste;MG;6;92;Eletrodomésticos Linha Branca;102;Problemas com Garantia de Produtos;F;Nao Informada;1;ROSA M CO RIBEIRO & CIA LTDA ME - REFRIGERAÇÃO SP;REFRIGERACAO SAO PAULO
2015;1;3;2015-03-25 10:15:55.000;1;Norte;AP;9;129;Carros;102;Problemas com Garantia de Produtos;F;entre 21 a 30 anos;1;SILCAR SOBRAL;SILCAR
2015;1;2;2015-02-06 08:56:51.000;2;Nordeste;AL;9;103;Artigo de Cozinha ( Coifa, Exaustor, Panela, Talher, Filtro de Café, Porta-Filtro, Louças, Etc. );102;Problemas com Garantia de Produtos;F;entre 51 a 60 anos;1;CASTEC REFRIGERACAO LTDA;CASTEC REFRIGERACAO
2015;1;1;2015-01-09 13:16:37.000;2;Nordeste;RN;9;264;Automóvel - Locação / Assistência Automobilística ( Clube do Automóvel, Etc. ) / Auto Escola;184;Problemas com Contrato;F;entre 51 a 60 anos;1;AUTO E MOTO ESCOLA SÃO PEDRO;
2015;1;3;2015-03-27 12:00:45.000;3;Sudeste;SP;3;256;Serviços de Vidraçaria;185;Vício ou Má Qualidade de Produto ou Serviço;F;entre 41 a 50 anos;1;ROSALINA APARECIDA DA SILVA GUAREI - ME;CRISTAL VIDROS
2015;1;1;2015-01-27 10:50:01.000;1;Norte;PA;3;122;Móveis;102;Problemas com Garantia de Produtos;F;entre 31 a 40 anos;1;MARA COMERCIO DE MOVEIS ELETRODOMESTICOS LTDA;MARA MOVEIS
2015;1;1;2015-01-27 09:46:00.000;5;Centro-oeste;MT;3;55;Cartão de Loja;51;Negativação Indevida de Consumidor;M;entre 31 a 40 anos;1;C&A MODAS LTDA.;C&A MODAS LTDA.
2015;1;3;2015-03-04 14:04:50.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );184;Problemas com Contrato;F;entre 31 a 40 anos;1;OFFICE PRIME CONSULTORIA EMPRESARIAL LTDA;OFFICE PRIME CONSULTORIA
2015;1;3;2015-03-23 13:27:43.000;3;Sudeste;SP;3;258;Consultoria / Assessoria / Agenciamento ( Recolocação Profissional, Agência de Empregada, de Casamento, Etc. );185;Vício ou Má Qualidade de Produto ou Serviço;F;entre 61 a 70 anos;1;VIGZUL TECNOLOGIA E MONITORAMENTO S.A;
2015;1;3;2015-03-11 16:32:02.000;3;Sudeste;RJ;9;118;Material de Acabamento de Construção Pronto (Portão, Azulejos, Tintas, Pisos Para Revestimento, Paviflex );105;Vício ou Má Qualidade de Produto ou Serviço;F;entre 41 a 50 anos;1;CENTRAL MADEIRAS;
2015;1;2;2015-02-25 12:29:08.000;5;Centro-oeste;GO;6;118;Material de Acabamento de Construção Pronto (Portão, Azulejos, Tintas, Pisos Para Revestimento, Paviflex );105;Vício ou Má Qualidade de Produto ou Serviço;M;entre 41 a 50 anos;1;IRMAOS SOARES LTDA;IRMÃOS SOARES JATAI
2015;1;1;2015-01-21 16:03:24.000;5;Centro-oeste;MT;3;284;Plano de Saúde;179;Problemas com Cobrança;F;entre 51 a 60 anos;1;SAO FRANCISCO SISTEMAS DE SAUDE SOCIEDADE EMPRESARIA LIMITADA;
2015;1;2;2015-02-03 11:53:40.000;5;Centro-oeste;GO;6;284;Plano de Saúde;221;Problemas com Contrato;F;entre 41 a 50 anos;1;SAO FRANCISCO SISTEMAS DE SAUDE SOC. EMP. LTDA;
2015;1;2;2015-02-04 12:45:58.000;5;Centro-oeste;MT;9;284;Plano de Saúde;179;Problemas com Cobrança;M;Nao Informada;1;SAO FRANCISCO SISTEMAS DE SAUDE SOCIEDADE EMPRESARIA LIMITADA;
2015;1;3;2015-03-30 15:54:24.000;5;Centro-oeste;GO;6;284;Plano de Saúde;221;Problemas com Contrato;F;entre 51 a 60 anos;1;SAO FRANCISCO SISTEMAS DE SAUDE SOC. EMP. LTDA;
2015;1;1;2015-01-15 13:04:12.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;entre 41 a 50 anos;1;NOTA FISCAL PAULISTA;
2015;1;2;2015-02-26 07:51:07.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;entre 41 a 50 anos;1;NOTA FISCAL PAULISTA;
2015;1;3;2015-03-13 14:26:03.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;F;entre 61 a 70 anos;1;NENHUM;
2015;1;3;2015-03-04 10:51:23.000;3;Sudeste;SP;2;278;Informações sobre o Procon;205;Problemas Diversos com Produtos e Serviços;M;mais de 70 anos;1;NOTA FISCAL PAULISTA;
2015;1;2;2015-02-23 15:31:28.000;3;Sudeste;MG;3;284;Plano de Saúde;180;Problemas na Oferta;M;Nao Informada;1;PLANO DE ASSISTÊNCIA COMPLEMEMENTAR DE SÁU;PLASC
2015;1;1;2015-01-29 10:03:39.000;3;Sudeste;SP;3;132;Vestuário ( Calçado / Roupa );116;Problemas com Contrato;F;entre 21 a 30 anos;1;B2W COMPANHIA GLOBAL DO VAREJO;AMERICANAS.COM/SUBMARINO/SHOPTIME/SOUBARATO
